sequence,date,point_type,event,engine_equity,cash,positions_value,spx_close,spx_benchmark_equity,daily_return_pct,spx_day_return_pct,drawdown_pct,exposure_pct,open_positions_count,pending_orders_count,market_gate_state,spx_regime,settlement_delta_from_last_regular_eod
421,2023-02-10,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4090.46,96304.126721,-0.0,0.2195,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
422,2023-02-13,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4137.29,97406.673196,-0.0,1.1449,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
423,2023-02-14,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4136.13,97379.362628,-0.0,-0.028,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
424,2023-02-15,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4147.6,97649.407643,-0.0,0.2773,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
425,2023-02-16,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4090.41,96302.949541,-0.0,-1.3789,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
426,2023-02-17,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4079.09,96036.436065,-0.0,-0.2767,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
427,2023-02-21,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3997.34,94111.747311,-0.0,-2.0041,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
428,2023-02-22,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3991.05,93963.658109,-0.0,-0.1574,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
429,2023-02-23,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4012.32,94464.430339,-0.0,0.5329,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
430,2023-02-24,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3970.04,93469.007214,-0.0,-1.0538,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
431,2023-02-27,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3982.24,93756.239052,-0.0,0.3073,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
432,2023-02-28,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3970.15,93471.597009,-0.0,-0.3036,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
433,2023-03-01,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3951.39,93029.919198,-0.0,-0.4725,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
434,2023-03-02,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3981.35,93735.285254,-0.0,0.7582,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
435,2023-03-03,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4045.64,95248.902869,-0.0,1.6148,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
436,2023-03-06,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4048.42,95314.354058,-0.0,0.0687,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
437,2023-03-07,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3986.37,93853.474093,-0.0,-1.5327,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
438,2023-03-08,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3992.01,93986.259959,-0.0,0.1415,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
439,2023-03-09,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3918.32,92251.332567,-0.0,-1.8459,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
440,2023-03-10,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3861.59,90915.704518,-0.0,-1.4478,7.5853,0.0,0,0,RISK_OFF,SIDEWAYS,
441,2023-03-13,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,3855.76,90778.445369,-0.0,-0.151,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
442,2023-03-14,REGULAR_EOD,EOD_MARK_TO_MARKET,111503.59,78075.91,33427.68,3919.29,92274.169853,-0.03,1.6477,7.613,29.98,3,3,ALLOW,SIDEWAYS,
443,2023-03-15,REGULAR_EOD,EOD_MARK_TO_MARKET,111062.5,78075.91,32986.59,3891.93,91630.01714,-0.3956,-0.6981,7.9785,29.7,3,0,ALLOW,SIDEWAYS,
444,2023-03-16,REGULAR_EOD,EOD_MARK_TO_MARKET,112282.32,78075.91,34206.41,3960.28,93239.221743,1.0983,1.7562,6.9678,30.46,3,0,ALLOW,SIDEWAYS,
445,2023-03-17,REGULAR_EOD,EOD_MARK_TO_MARKET,111259.3,78075.91,33183.38,3916.64,92211.779331,-0.9111,-1.1019,7.8154,29.83,3,0,ALLOW,SIDEWAYS,
446,2023-03-20,REGULAR_EOD,EOD_MARK_TO_MARKET,111522.11,78075.91,33446.2,3951.57,93034.157045,0.2362,0.8918,7.5977,29.99,3,0,ALLOW,SIDEWAYS,
447,2023-03-21,REGULAR_EOD,EOD_MARK_TO_MARKET,112227.9,78075.91,34151.99,4002.87,94241.943382,0.6329,1.2982,7.0129,30.43,3,0,ALLOW,SIDEWAYS,
448,2023-03-22,REGULAR_EOD,EOD_MARK_TO_MARKET,111305.86,78075.91,33229.95,3936.97,92690.420583,-0.8216,-1.6463,7.7768,29.85,3,0,ALLOW,SIDEWAYS,
449,2023-03-23,REGULAR_EOD,EOD_MARK_TO_MARKET,111481.76,78075.91,33405.85,3948.72,92967.057804,0.158,0.2985,7.6311,29.97,3,0,ALLOW,SIDEWAYS,
450,2023-03-24,REGULAR_EOD,EOD_MARK_TO_MARKET,111964.63,78075.91,33888.71,3970.99,93491.373627,0.4331,0.564,7.231,30.27,3,0,ALLOW,SIDEWAYS,
451,2023-03-27,REGULAR_EOD,EOD_MARK_TO_MARKET,111665.64,78075.91,33589.73,3977.53,93645.348728,-0.267,0.1647,7.4787,30.08,3,0,ALLOW,SIDEWAYS,
452,2023-03-28,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,3971.27,93497.965834,-0.0125,-0.1574,7.4903,0.0,0,3,ALLOW,SIDEWAYS,
453,2023-03-29,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4027.81,94829.1206,-0.0,1.4237,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
454,2023-03-30,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4050.83,95371.094118,-0.0,0.5715,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
455,2023-03-31,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4109.31,96747.923455,-0.0,1.4437,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
456,2023-04-03,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4124.51,97105.786073,-0.0,0.3699,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
457,2023-04-04,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4100.6,96542.858757,-0.0,-0.5797,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
458,2023-04-05,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4090.38,96302.243234,-0.0,-0.2492,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
459,2023-04-06,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4105.02,96646.92144,-0.0,0.3579,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
460,2023-04-10,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4109.11,96743.214736,-0.0,0.0996,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
461,2023-04-11,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4108.94,96739.212326,-0.0,-0.0041,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
462,2023-04-12,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4091.95,96339.206675,-0.0,-0.4135,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
463,2023-04-13,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4146.22,97616.917484,-0.0,1.3263,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
464,2023-04-14,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4137.64,97414.913454,-0.0,-0.2069,7.4903,0.0,0,0,ALLOW,SIDEWAYS,
465,2023-04-17,REGULAR_EOD,EOD_MARK_TO_MARKET,111651.66,111651.66,0.0,4151.32,97736.98981,-0.0,0.3306,7.4903,0.0,0,0,ALLOW,UPTREND,
466,2023-04-18,REGULAR_EOD,EOD_MARK_TO_MARKET,111614.48,74434.44,37180.04,4154.87,97820.569567,-0.0333,0.0855,7.5211,33.31,1,1,ALLOW,UPTREND,
467,2023-04-19,REGULAR_EOD,EOD_MARK_TO_MARKET,110660.21,37229.61,73430.6,4154.52,97812.329309,-0.855,-0.0084,8.3118,66.36,2,1,ALLOW,UPTREND,
468,2023-04-20,REGULAR_EOD,EOD_MARK_TO_MARKET,110497.18,37229.61,73267.57,4129.79,97230.096246,-0.1473,-0.5953,8.4469,66.31,2,0,ALLOW,UPTREND,
469,2023-04-21,REGULAR_EOD,EOD_MARK_TO_MARKET,110383.78,37229.61,73154.16,4133.52,97317.913849,-0.1026,0.0903,8.5408,66.27,2,0,ALLOW,UPTREND,
470,2023-04-24,REGULAR_EOD,EOD_MARK_TO_MARKET,110151.72,37229.61,72922.11,4137.04,97400.787298,-0.2102,0.0852,8.7331,66.2,2,0,ALLOW,UPTREND,
471,2023-04-25,REGULAR_EOD,EOD_MARK_TO_MARKET,107084.8,37229.61,69855.19,4071.63,95860.800859,-2.7843,-1.5811,11.2742,65.23,2,0,ALLOW,UPTREND,
472,2023-04-26,REGULAR_EOD,EOD_MARK_TO_MARKET,107103.07,37229.61,69873.46,4055.99,95492.579059,0.0171,-0.3841,11.2591,65.24,2,0,ALLOW,UPTREND,
473,2023-04-27,REGULAR_EOD,EOD_MARK_TO_MARKET,107830.13,37229.61,70600.51,4135.35,97360.998625,0.6788,1.9566,10.6567,65.47,2,0,RISK_OFF,UPTREND,
474,2023-04-28,REGULAR_EOD,EOD_MARK_TO_MARKET,101653.38,37229.61,64423.77,4169.48,98164.541465,-5.7282,0.8253,15.7745,63.38,2,0,RISK_OFF,UPTREND,
475,2023-05-01,REGULAR_EOD,EOD_MARK_TO_MARKET,99921.7,62997.98,36923.73,4167.87,98126.63628,-1.7035,-0.0386,17.2093,36.95,1,1,ALLOW,UPTREND,
476,2023-05-02,REGULAR_EOD,EOD_MARK_TO_MARKET,100419.57,29690.74,70728.82,4119.58,96989.716158,0.4983,-1.1586,16.7967,70.43,2,1,ALLOW,UPTREND,
477,2023-05-03,REGULAR_EOD,EOD_MARK_TO_MARKET,105310.45,29690.74,75619.71,4090.75,96310.954363,4.8704,-0.6998,12.7444,71.81,2,0,ALLOW,UPTREND,
478,2023-05-04,REGULAR_EOD,EOD_MARK_TO_MARKET,104648.17,29690.74,74957.43,4061.22,95615.712052,-0.6289,-0.7219,13.2931,71.63,2,0,ALLOW,UPTREND,
479,2023-05-05,REGULAR_EOD,EOD_MARK_TO_MARKET,106317.03,29690.74,76626.28,4136.25,97382.187859,1.5947,1.8475,11.9104,72.07,2,0,ALLOW,UPTREND,
480,2023-05-08,REGULAR_EOD,EOD_MARK_TO_MARKET,107344.14,29690.74,77653.4,4138.12,97426.214379,0.9661,0.0452,11.0594,72.34,2,0,ALLOW,UPTREND,
481,2023-05-09,REGULAR_EOD,EOD_MARK_TO_MARKET,107726.79,29690.74,78036.05,4119.17,96980.063285,0.3565,-0.4579,10.7423,72.44,2,0,ALLOW,UPTREND,
482,2023-05-10,REGULAR_EOD,EOD_MARK_TO_MARKET,108798.22,29690.74,79107.48,4137.64,97414.913454,0.9946,0.4484,9.8546,72.71,2,0,ALLOW,UPTREND,
483,2023-05-11,REGULAR_EOD,EOD_MARK_TO_MARKET,109176.19,29690.74,79485.45,4130.62,97249.637429,0.3474,-0.1697,9.5414,72.8,2,0,ALLOW,UPTREND,
484,2023-05-12,REGULAR_EOD,EOD_MARK_TO_MARKET,108405.09,29690.74,78714.34,4124.08,97095.662328,-0.7063,-0.1583,10.1803,72.61,2,0,ALLOW,UPTREND,
485,2023-05-15,REGULAR_EOD,EOD_MARK_TO_MARKET,109341.99,29690.74,79651.25,4136.28,97382.894167,0.8643,0.2958,9.404,72.85,2,0,ALLOW,UPTREND,
486,2023-05-16,REGULAR_EOD,EOD_MARK_TO_MARKET,109503.26,296.91,109206.36,4109.9,96761.814175,0.1475,-0.6378,9.2704,99.73,3,1,ALLOW,UPTREND,
487,2023-05-17,REGULAR_EOD,EOD_MARK_TO_MARKET,110389.06,296.91,110092.16,4158.77,97912.389581,0.8089,1.1891,8.5365,99.73,3,0,ALLOW,UPTREND,
488,2023-05-18,REGULAR_EOD,EOD_MARK_TO_MARKET,112297.4,296.91,112000.49,4198.05,98837.181926,1.7287,0.9445,6.9553,99.74,3,0,ALLOW,UPTREND,
489,2023-05-19,REGULAR_EOD,EOD_MARK_TO_MARKET,111585.25,296.91,111288.34,4191.98,98694.272315,-0.6342,-0.1446,7.5454,99.73,3,0,ALLOW,UPTREND,
490,2023-05-22,REGULAR_EOD,EOD_MARK_TO_MARKET,112123.15,296.91,111826.24,4192.63,98709.57565,0.4821,0.0155,7.0997,99.74,3,0,ALLOW,UPTREND,
491,2023-05-23,REGULAR_EOD,EOD_MARK_TO_MARKET,107791.22,296.91,107494.31,4145.58,97601.849585,-3.8635,-1.1222,10.6889,99.72,3,0,ALLOW,UPTREND,
492,2023-05-24,REGULAR_EOD,EOD_MARK_TO_MARKET,107524.58,22360.21,85164.38,4115.24,96887.536963,-0.2474,-0.7319,10.9098,79.2,3,1,ALLOW,UPTREND,
493,2023-05-25,REGULAR_EOD,EOD_MARK_TO_MARKET,108764.3,38993.01,69771.28,4151.28,97736.048067,1.153,0.8758,9.8827,64.15,3,2,ALLOW,UPTREND,
494,2023-05-26,REGULAR_EOD,EOD_MARK_TO_MARKET,108894.2,38993.01,69901.19,4205.45,99011.404517,0.1194,1.3049,9.775,64.19,3,1,ALLOW,UPTREND,
495,2023-05-30,REGULAR_EOD,EOD_MARK_TO_MARKET,109116.05,38993.01,70123.03,4205.52,99013.052568,0.2037,0.0017,9.5912,64.26,3,1,ALLOW,UPTREND,
496,2023-05-31,REGULAR_EOD,EOD_MARK_TO_MARKET,108512.2,38993.01,69519.18,4179.83,98408.217656,-0.5534,-0.6109,10.0915,64.07,3,0,ALLOW,UPTREND,
497,2023-06-01,REGULAR_EOD,EOD_MARK_TO_MARKET,108784.08,38993.01,69791.06,4221.02,99377.978265,0.2505,0.9854,9.8663,64.16,3,0,ALLOW,UPTREND,
498,2023-06-02,REGULAR_EOD,EOD_MARK_TO_MARKET,109441.42,38993.01,70448.41,4282.37,100822.377715,0.6043,1.4534,9.3216,64.37,3,1,ALLOW,UPTREND,
499,2023-06-05,REGULAR_EOD,EOD_MARK_TO_MARKET,110146.56,38993.01,71153.55,4273.79,100620.373684,0.6443,-0.2004,8.7374,64.6,3,0,ALLOW,UPTREND,
500,2023-06-06,REGULAR_EOD,EOD_MARK_TO_MARKET,111031.19,38993.01,72038.18,4283.85,100857.222233,0.8031,0.2354,8.0044,64.88,3,0,ALLOW,UPTREND,
501,2023-06-07,REGULAR_EOD,EOD_MARK_TO_MARKET,108936.38,33402.26,75534.12,4267.52,100472.755354,-1.8867,-0.3812,9.7401,69.34,3,1,ALLOW,UPTREND,
502,2023-06-08,REGULAR_EOD,EOD_MARK_TO_MARKET,108860.03,33402.26,75457.77,4293.93,101094.541653,-0.0701,0.6189,9.8034,69.32,3,1,ALLOW,UPTREND,
503,2023-06-09,REGULAR_EOD,EOD_MARK_TO_MARKET,108827.44,38807.11,70020.33,4298.86,101210.611568,-0.0299,0.1148,9.8304,64.34,3,3,ALLOW,UPTREND,
504,2023-06-12,REGULAR_EOD,EOD_MARK_TO_MARKET,109711.91,38807.11,70904.8,4338.93,102154.003353,0.8127,0.9321,9.0975,64.63,3,2,ALLOW,UPTREND,
505,2023-06-13,REGULAR_EOD,EOD_MARK_TO_MARKET,110414.53,38807.11,71607.42,4369.01,102862.19464,0.6404,0.6932,8.5154,64.85,3,1,ALLOW,UPTREND,
506,2023-06-14,REGULAR_EOD,EOD_MARK_TO_MARKET,108891.81,38807.11,70084.7,4372.59,102946.480704,-1.3791,0.0819,9.777,64.36,3,1,ALLOW,UPTREND,
507,2023-06-15,REGULAR_EOD,EOD_MARK_TO_MARKET,109608.03,38807.11,70800.93,4425.84,104200.177048,0.6577,1.2178,9.1836,64.59,3,0,ALLOW,UPTREND,
508,2023-06-16,REGULAR_EOD,EOD_MARK_TO_MARKET,108738.09,38807.11,69930.99,4409.59,103817.593656,-0.7937,-0.3672,9.9044,64.31,3,0,ALLOW,UPTREND,
509,2023-06-20,REGULAR_EOD,EOD_MARK_TO_MARKET,110420.7,38807.11,71613.59,4388.71,103326.003428,1.5474,-0.4735,8.5102,64.86,3,2,ALLOW,UPTREND,
510,2023-06-21,REGULAR_EOD,EOD_MARK_TO_MARKET,110940.27,38807.11,72133.17,4365.69,102784.02991,0.4705,-0.5245,8.0798,65.02,3,2,ALLOW,UPTREND,
511,2023-06-22,REGULAR_EOD,EOD_MARK_TO_MARKET,110650.3,38807.11,71843.19,4381.89,103165.436122,-0.2614,0.3711,8.32,64.93,3,1,ALLOW,UPTREND,
512,2023-06-23,REGULAR_EOD,EOD_MARK_TO_MARKET,110476.55,38807.11,71669.44,4348.33,102375.31313,-0.157,-0.7659,8.464,64.87,3,1,ALLOW,UPTREND,
513,2023-06-26,REGULAR_EOD,EOD_MARK_TO_MARKET,110015.11,38807.11,71208.0,4328.82,101915.977624,-0.4177,-0.4487,8.8463,64.73,3,1,ALLOW,UPTREND,
514,2023-06-27,REGULAR_EOD,EOD_MARK_TO_MARKET,111846.56,38807.11,73039.46,4378.41,103083.504417,1.6647,1.1456,7.3288,65.3,3,2,ALLOW,UPTREND,
515,2023-06-28,REGULAR_EOD,EOD_MARK_TO_MARKET,112971.36,38807.11,74164.26,4376.86,103047.011847,1.0057,-0.0354,6.3969,65.65,3,1,ALLOW,UPTREND,
516,2023-06-29,REGULAR_EOD,EOD_MARK_TO_MARKET,113136.95,38807.11,74329.84,4396.44,103507.995404,0.1466,0.4474,6.2597,65.7,3,1,ALLOW,UPTREND,
517,2023-06-30,REGULAR_EOD,EOD_MARK_TO_MARKET,113453.9,38807.11,74646.79,4450.38,104777.936828,0.2801,1.2269,5.9971,65.79,3,1,ALLOW,UPTREND,
518,2023-07-03,REGULAR_EOD,EOD_MARK_TO_MARKET,113137.72,19898.12,93239.6,4455.59,104900.598949,-0.2787,0.1171,6.259,82.41,3,2,ALLOW,UPTREND,
519,2023-07-05,REGULAR_EOD,EOD_MARK_TO_MARKET,113426.53,19898.12,93528.4,4446.82,104694.121636,0.2553,-0.1968,6.0198,82.46,3,2,ALLOW,UPTREND,
520,2023-07-06,REGULAR_EOD,EOD_MARK_TO_MARKET,111054.84,19898.12,91156.71,4411.59,103864.680843,-2.091,-0.7923,7.9848,82.08,3,1,ALLOW,UPTREND,
521,2023-07-07,REGULAR_EOD,EOD_MARK_TO_MARKET,111347.81,19898.12,91449.69,4398.95,103567.089824,0.2638,-0.2865,7.7421,82.13,3,1,ALLOW,UPTREND,
522,2023-07-10,REGULAR_EOD,EOD_MARK_TO_MARKET,111611.15,37410.48,74200.68,4409.53,103816.181041,0.2365,0.2405,7.5239,66.48,3,2,ALLOW,UPTREND,
523,2023-07-11,REGULAR_EOD,EOD_MARK_TO_MARKET,111172.09,53922.87,57249.22,4439.26,104516.13207,-0.3934,0.6742,7.8877,51.5,2,1,ALLOW,UPTREND,
524,2023-07-12,REGULAR_EOD,EOD_MARK_TO_MARKET,112449.25,16865.51,95583.74,4472.16,105290.71629,1.1488,0.7411,6.8295,85.0,3,2,ALLOW,UPTREND,
525,2023-07-13,REGULAR_EOD,EOD_MARK_TO_MARKET,113471.59,16865.51,96606.09,4510.04,106182.547605,0.9092,0.847,5.9824,85.14,3,2,ALLOW,UPTREND,
526,2023-07-14,REGULAR_EOD,EOD_MARK_TO_MARKET,113681.78,16865.51,96816.27,4505.42,106073.776204,0.1852,-0.1024,5.8083,85.16,3,2,ALLOW,UPTREND,
527,2023-07-17,REGULAR_EOD,EOD_MARK_TO_MARKET,114816.27,16865.51,97950.76,4522.79,106482.72842,0.998,0.3855,4.8683,85.31,3,1,ALLOW,UPTREND,
528,2023-07-18,REGULAR_EOD,EOD_MARK_TO_MARKET,116598.55,16865.51,99733.04,4554.98,107240.596689,1.5523,0.7117,3.3916,85.54,3,0,ALLOW,UPTREND,
529,2023-07-19,REGULAR_EOD,EOD_MARK_TO_MARKET,115803.65,16865.51,98938.14,4565.72,107493.454881,-0.6817,0.2358,4.0502,85.44,3,0,ALLOW,UPTREND,
530,2023-07-20,REGULAR_EOD,EOD_MARK_TO_MARKET,113154.34,15911.46,97242.88,4534.87,106767.135027,-2.2878,-0.6757,6.2453,85.94,3,1,ALLOW,UPTREND,
531,2023-07-21,REGULAR_EOD,EOD_MARK_TO_MARKET,112346.69,15911.46,96435.22,4536.34,106801.744109,-0.7138,0.0324,6.9145,85.84,3,0,ALLOW,UPTREND,
532,2023-07-24,REGULAR_EOD,EOD_MARK_TO_MARKET,112112.8,36166.61,75946.19,4554.64,107232.591867,-0.2082,0.4034,7.1082,67.74,3,2,ALLOW,UPTREND,
533,2023-07-25,REGULAR_EOD,EOD_MARK_TO_MARKET,112983.81,53771.8,59212.01,4567.46,107534.420733,0.7769,0.2815,6.3866,52.41,2,2,ALLOW,UPTREND,
534,2023-07-26,REGULAR_EOD,EOD_MARK_TO_MARKET,111953.04,16110.53,95842.51,4566.75,107517.704782,-0.9123,-0.0155,7.2406,85.61,3,1,ALLOW,UPTREND,
535,2023-07-27,REGULAR_EOD,EOD_MARK_TO_MARKET,113048.3,34746.95,78301.35,4537.41,106826.935754,0.9783,-0.6425,6.3331,69.26,3,1,ALLOW,UPTREND,
536,2023-07-28,REGULAR_EOD,EOD_MARK_TO_MARKET,114677.94,34746.95,79930.99,4582.23,107882.159607,1.4415,0.9878,4.9829,69.7,3,1,ALLOW,UPTREND,
537,2023-07-31,REGULAR_EOD,EOD_MARK_TO_MARKET,114335.54,34746.95,79588.6,4588.96,108040.60799,-0.2986,0.1469,5.2666,69.61,3,0,ALLOW,UPTREND,
538,2023-08-01,REGULAR_EOD,EOD_MARK_TO_MARKET,115926.07,34746.95,81179.12,4576.73,107752.669843,1.3911,-0.2665,3.9487,70.03,3,0,ALLOW,UPTREND,
539,2023-08-02,REGULAR_EOD,EOD_MARK_TO_MARKET,118965.29,19228.19,99737.1,4513.39,106261.418643,2.6217,-1.384,1.4306,83.84,3,1,ALLOW,UPTREND,
540,2023-08-03,REGULAR_EOD,EOD_MARK_TO_MARKET,118327.69,19228.19,99099.5,4501.89,105990.66732,-0.536,-0.2548,1.9589,83.75,3,0,ALLOW,UPTREND,
541,2023-08-04,REGULAR_EOD,EOD_MARK_TO_MARKET,122448.46,19228.19,103220.27,4478.03,105428.917183,3.4825,-0.53,0.0,84.3,3,0,ALLOW,UPTREND,
542,2023-08-07,REGULAR_EOD,EOD_MARK_TO_MARKET,124892.81,19228.19,105664.62,4518.44,106380.313789,1.9962,0.9024,0.0,84.6,3,0,ALLOW,UPTREND,
543,2023-08-08,REGULAR_EOD,EOD_MARK_TO_MARKET,124434.94,19228.19,105206.75,4499.38,105931.5729,-0.3666,-0.4218,0.3666,84.55,3,0,ALLOW,UPTREND,
544,2023-08-09,REGULAR_EOD,EOD_MARK_TO_MARKET,113327.19,15184.72,98142.47,4467.71,105185.9473,-8.9266,-0.7039,9.2604,86.6,3,1,RISK_OFF,UPTREND,
545,2023-08-10,REGULAR_EOD,EOD_MARK_TO_MARKET,113951.82,48004.98,65946.84,4468.83,105212.316125,0.5512,0.0251,8.7603,57.87,2,1,RISK_OFF,UPTREND,
546,2023-08-11,REGULAR_EOD,EOD_MARK_TO_MARKET,113023.93,48004.98,65018.95,4464.05,105099.777748,-0.8143,-0.107,9.5033,57.53,2,0,RISK_OFF,UPTREND,
547,2023-08-14,REGULAR_EOD,EOD_MARK_TO_MARKET,114233.99,68051.6,46182.39,4489.72,105704.141789,1.0706,0.575,8.5344,40.43,2,1,ALLOW,UPTREND,
548,2023-08-15,REGULAR_EOD,EOD_MARK_TO_MARKET,114186.33,68051.6,46134.73,4437.86,104483.171039,-0.0417,-1.1551,8.5725,40.4,2,0,RISK_OFF,UPTREND,
549,2023-08-16,REGULAR_EOD,EOD_MARK_TO_MARKET,112986.52,68051.6,44934.92,4404.33,103693.754356,-1.0507,-0.7555,9.5332,39.77,2,0,RISK_OFF,UPTREND,
550,2023-08-17,REGULAR_EOD,EOD_MARK_TO_MARKET,110091.44,68051.6,42039.84,4370.36,102893.978491,-2.5623,-0.7713,11.8513,38.19,2,0,RISK_OFF,UPTREND,
551,2023-08-18,REGULAR_EOD,EOD_MARK_TO_MARKET,110560.09,85531.94,25028.15,4369.71,102878.675155,0.4257,-0.0149,11.476,22.64,1,2,RISK_OFF,UPTREND,
552,2023-08-21,REGULAR_EOD,EOD_MARK_TO_MARKET,111370.54,85531.94,25838.6,4399.77,103586.39557,0.733,0.6879,10.8271,23.2,1,1,RISK_OFF,UPTREND,
553,2023-08-22,REGULAR_EOD,EOD_MARK_TO_MARKET,111296.87,85531.94,25764.92,4387.55,103298.69286,-0.0662,-0.2777,10.8861,23.15,1,0,RISK_OFF,UPTREND,
554,2023-08-23,REGULAR_EOD,EOD_MARK_TO_MARKET,111819.97,85531.94,26288.03,4436.01,104439.615392,0.47,1.1045,10.4672,23.51,1,0,RISK_OFF,UPTREND,
555,2023-08-24,REGULAR_EOD,EOD_MARK_TO_MARKET,111326.33,85531.94,25794.39,4376.31,103034.062871,-0.4415,-1.3458,10.8625,23.17,1,0,RISK_OFF,UPTREND,
556,2023-08-25,REGULAR_EOD,EOD_MARK_TO_MARKET,113160.9,85531.94,27628.96,4405.71,103726.244514,1.6479,0.6718,9.3936,24.42,1,0,RISK_OFF,UPTREND,
557,2023-08-28,REGULAR_EOD,EOD_MARK_TO_MARKET,113654.53,85531.94,28122.59,4433.31,104376.04769,0.4362,0.6265,8.9983,24.74,1,0,RISK_OFF,UPTREND,
558,2023-08-29,REGULAR_EOD,EOD_MARK_TO_MARKET,114059.76,85531.94,28527.82,4497.63,105890.371612,0.3565,1.4508,8.6739,25.01,1,0,ALLOW,UPTREND,
559,2023-08-30,REGULAR_EOD,EOD_MARK_TO_MARKET,113977.56,47512.02,66465.54,4514.87,106296.263161,-0.0721,0.3833,8.7397,58.31,2,1,ALLOW,UPTREND,
560,2023-08-31,REGULAR_EOD,EOD_MARK_TO_MARKET,114431.98,47512.02,66919.96,4507.66,106126.513853,0.3987,-0.1597,8.3758,58.48,2,0,ALLOW,UPTREND,
